"","date_time","lfalls_nat","lfalls_adj","lfalls_obs","lfalls_obs_fc9","lfalls_obs_fc0","sen_outflow","sen_outflow_lagged","jrr_outflow","jrr_outflow_lagged","need_0day","withdr_pot"
"1",1929-10-01,1729,1729,1329,1000,1000,0,0,120,120,0,300
"2",1929-10-02,9954,10074,9737.76,10277.02,9737.76,114.76,114.76,772.900000000001,120,0,451
"3",1929-10-03,17041,17161,16724.46,17494.12,16724.46,12.46,12.46,901,120,0,449
"4",1929-10-04,7876,7996,7551.85,8047.72,7551.85,8.84999999999991,8.84999999999991,623.599999999999,120,0,453
"5",1929-10-05,26580,26700,26251.21,26624.82,26251.21,7.21000000000004,7.21000000000004,499.699999999997,120,0,456
"6",1929-10-06,33580,33700,33230.9,33519.62,33230.9,5.90000000000009,5.90000000000009,413.5,120,0,475
"7",1929-10-07,15590,15710,15208.9,15455.12,15208.9,5.90000000000009,5.90000000000009,371,120,0,507
"8",1929-10-08,8910,9030,8520.57,8744.72,8520.57,5.57000000000016,5.57000000000016,348.599999999999,120,0,515
"9",1929-10-09,6556,6676,6172.57,6381.42,6172.57,5.57000000000016,5.57000000000016,333.300000000003,120,0,509
"10",1929-10-10,4727,4847,4369.25,4570.12,4369.25,5.25,5.25,325,120,0,483
"11",1929-10-11,3811,4583.9,4090.15,3632.22,4090.15,5.25,5.25,319.099999999999,772.900000000001,0,499
"12",1929-10-12,2934,3835,3346.92,2757.72,3346.92,4.92000000000007,4.92000000000007,315.599999999999,901,0,493
"13",1929-10-13,2702,3325.6,2822.52,2507.72,2822.52,4.92000000000007,4.92000000000007,312.599999999999,623.599999999999,0,508
"14",1929-10-14,2539,3038.7,2516.62,2322.82,2516.62,4.92000000000007,4.92000000000007,309.699999999997,499.699999999997,0,527
"15",1929-10-15,2714,3127.5,2620.42,2512.82,2620.42,4.92000000000007,4.92000000000007,309.699999999997,413.5,0,512
"16",1929-10-16,2586,2957,2458.92,2392.62,2458.92,4.92000000000007,4.92000000000007,308.5,371,0,503
"17",1929-10-17,1943,2291.6,1784.52,1465.7924472812,1784.52,4.92000000000007,4.92000000000007,321.5,348.599999999999,0,512
"18",1929-10-18,1796,2129.3,1632.89,1263.9803861033,1632.89,4.59000000000015,4.59000000000015,313.800000000003,333.300000000003,0,501
"19",1929-10-19,1663,1988,1492.59,1097.29407524601,1492.59,4.59000000000015,4.59000000000015,309.699999999997,325,0,500
"20",1929-10-20,1373,1692.1,1187.69,790.366433741461,1187.69,4.59000000000015,4.59000000000015,307.300000000003,319.099999999999,0,509
"21",1929-10-21,1379,1694.6,1196.52,800.532018524209,1196.52,4.92000000000007,4.92000000000007,306.099999999999,315.599999999999,0,503
"22",1929-10-22,1587,1899.6,1507.7,1213.24121417196,1507.7,74.0999999999999,74.0999999999999,476.699999999997,312.599999999999,0,466
"23",1929-10-23,10439,10748.7,10295.37,10552.42,10295.37,19.6700000000001,19.6700000000001,585.300000000003,309.699999999997,0,473
"24",1929-10-24,18440,18749.7,18305.21,18510.42,18305.21,9.51000000000022,9.51000000000022,523.300000000003,309.699999999997,0,454
"25",1929-10-25,70407,70715.5,70277.04,70388.02,70277.04,7.53999999999996,7.53999999999996,425.900000000001,308.5,0,446
"26",1929-10-26,32515,32836.5,32378.06,32438.72,32378.06,6.55999999999995,6.55999999999995,387.599999999999,321.5,0,465
"27",1929-10-27,19224,19537.8,19053.36,19099.82,19053.36,6.55999999999995,6.55999999999995,365.699999999997,313.800000000003,0,491
"28",1929-10-28,13150,13459.7,12987.93,13022.92,12987.93,6.23000000000002,6.23000000000002,349.800000000003,309.699999999997,0,478
"29",1929-10-29,9113,9420.3,8967.53,8994.92,8967.53,6.23000000000002,6.23000000000002,339.800000000003,307.300000000003,0,459
"30",1929-10-30,7119,7425.1,6993.31,7019.12,6993.31,7.21000000000004,7.21000000000004,338,306.099999999999,0,439
"31",1929-10-31,5947,6423.7,5999.23,5851.92,5999.23,8.5300000000002,8.5300000000002,336.800000000003,476.699999999997,0,433
"32",1929-11-01,5020,5605.3,5181.51,4875.02,5181.51,7.21000000000004,7.21000000000004,284.900000000001,585.300000000003,0,431
"33",1929-11-02,4521,5044.3,4617.19,4334.32,4617.19,6.88999999999987,6.88999999999987,246.199999999997,523.300000000003,0,434
"34",1929-11-03,5565,5990.9,5579.59,5717.72,5579.59,18.6900000000001,18.6900000000001,581.599999999999,425.900000000001,0,430
"35",1929-11-04,8650,9037.6,8629.99,9289.72,8629.99,16.3899999999999,16.3899999999999,1062.6,387.599999999999,0,424
"36",1929-11-05,7969,8334.7,7929.21,8228.82,7929.21,9.51000000000022,9.51000000000022,673.699999999997,365.699999999997,0,415
"37",1929-11-06,10585,10934.8,10508.65,10645.22,10508.65,8.84999999999991,8.84999999999991,494.099999999999,349.800000000003,0,435
"38",1929-11-07,12741,13080.8,12653.67,12699.92,12653.67,7.86999999999989,7.86999999999989,392.800000000003,339.800000000003,0,435
"39",1929-11-08,12411,12749,12336.87,12314.12,12336.87,7.86999999999989,7.86999999999989,322,338,0,420
"40",1929-11-09,9371,9707.8,9295.34,9235.82,9295.34,7.53999999999996,7.53999999999996,283.699999999997,336.800000000003,0,420
"41",1929-11-10,7779,8063.9,7636.11,7591.62,7636.11,7.21000000000004,7.21000000000004,246.5,284.900000000001,0,435
"42",1929-11-11,6506,6752.2,6316.74,6305.82,6316.74,7.53999999999996,7.53999999999996,241.699999999997,246.199999999997,0,443
"43",1929-11-12,5448,6029.6,5575.81,5226.32,5575.81,7.21000000000004,7.21000000000004,238.199999999997,581.599999999999,0,461
"44",1929-11-13,4615,5677.6,5219.14,4358.22,5219.14,7.53999999999996,7.53999999999996,208.099999999999,1062.6,0,466
"45",1929-11-14,4354,5027.7,4574.57,4107.02,4574.57,7.86999999999989,7.86999999999989,212.900000000001,673.699999999997,0,461
"46",1929-11-15,4299,4793.1,4340.94,4119.12,4340.94,9.84000000000015,9.84000000000015,281,494.099999999999,0,462
"47",1929-11-16,4222,4614.8,4169.67,4127.92,4169.67,7.86999999999989,7.86999999999989,357.800000000003,392.800000000003,0,453
"48",1929-11-17,4163,4485,4032.2,4049.92,4032.2,8.19999999999982,8.19999999999982,346.800000000003,322,0,461
"49",1929-11-18,14024,14307.7,13883.37,16089.52,13883.37,19.6700000000001,19.6700000000001,2508.4,283.699999999997,0,444
"50",1929-11-19,9536,9782.5,9365.96,10851.42,9365.96,12.46,12.46,1743.3,246.5,0,429
"51",1929-11-20,7941,8182.7,7758.21,8493.02,7758.21,9.51000000000022,9.51000000000022,984.900000000001,241.699999999997,0,434
"52",1929-11-21,28495,28733.2,28315.73,28759.62,28315.73,8.5300000000002,8.5300000000002,689.5,238.199999999997,0,426
"53",1929-11-22,36653,36861.1,36452.97,36774.22,36452.97,7.86999999999989,7.86999999999989,536.099999999999,208.099999999999,0,416
"54",1929-11-23,21253,21465.9,21072.1,21292.12,21072.1,8.19999999999982,8.19999999999982,440,212.900000000001,0,402
"55",1929-11-24,14321,14602,14208.53,14307.82,14208.53,8.5300000000002,8.5300000000002,387.699999999997,281,0,402
"56",1929-11-25,10804,11161.8,10767.34,10746.42,10767.34,7.53999999999996,7.53999999999996,343.300000000003,357.800000000003,0,402
"57",1929-11-26,8076,8422.8,8010.34,7960.82,8010.34,7.53999999999996,7.53999999999996,303.699999999997,346.800000000003,0,420
"58",1929-11-27,6627,9135.4,8712.61,6429.82,8712.61,7.21000000000004,7.21000000000004,231.699999999997,2508.4,0,430
"59",1929-11-28,5634,7377.3,6950.19,5438.72,6950.19,6.88999999999987,6.88999999999987,237.599999999999,1743.3,0,434
"60",1929-11-29,5446,6430.9,6014.46,5249.92,6014.46,6.55999999999995,6.55999999999995,225.800000000003,984.900000000001,0,423
"61",1929-11-30,5073,5762.5,5368.4,4872.82,5368.4,5.90000000000009,5.90000000000009,198.699999999997,689.5,0,400
"62",1929-12-01,4779,5315.1,4898,4528.52,4898,5.90000000000009,5.90000000000009,171.400000000001,536.099999999999,0,423
"63",1929-12-02,4621,5061,4622.23,4348.52,4622.23,6.23000000000002,6.23000000000002,171.400000000001,440,0,445
"64",1929-12-03,4427,4814.7,4393.59,4171.52,4393.59,6.88999999999987,6.88999999999987,171.400000000001,387.699999999997,0,428
"65",1929-12-04,3716,4059.3,3643.53,3466.52,3643.53,6.23000000000002,6.23000000000002,171.400000000001,343.300000000003,0,422
"66",1929-12-05,3645,3948.7,3552.59,3414.52,3552.59,6.88999999999987,6.88999999999987,171.400000000001,303.699999999997,0,403
"67",1929-12-06,3824,4055.7,3655.24,3606.82,3655.24,7.53999999999996,7.53999999999996,189.699999999997,231.699999999997,0,408
"68",1929-12-07,4195,4432.6,4030.47,4055.62,4030.47,7.86999999999989,7.86999999999989,269.5,237.599999999999,0,410
"69",1929-12-08,4547,4772.8,4367.67,4876.72,4367.67,7.86999999999989,7.86999999999989,741.599999999999,225.800000000003,0,413
"70",1929-12-09,4734,4932.7,4530.24,4943.22,4530.24,7.53999999999996,7.53999999999996,618.099999999999,198.699999999997,0,410
"71",1929-12-10,4581,4752.4,4355.61,4638.82,4355.61,7.21000000000004,7.21000000000004,460.699999999997,171.400000000001,0,404
"72",1929-12-11,4469,4640.4,4227.29,4463.22,4227.29,6.88999999999987,6.88999999999987,413.099999999999,171.400000000001,0,420
"73",1929-12-12,4278,4449.4,4030.96,4238.52,4030.96,6.55999999999995,6.55999999999995,384.400000000001,171.400000000001,0,425
"74",1929-12-13,4576,4747.4,4351.25,4901.52,4351.25,8.84999999999991,8.84999999999991,729.400000000001,171.400000000001,0,405
"75",1929-12-14,4903,5074.4,4658.56,5896.62,4658.56,10.1599999999999,10.1599999999999,1418.5,171.400000000001,0,426
"76",1929-12-15,4693,4882.7,4453.23,5451.22,4453.23,8.5300000000002,8.5300000000002,1195.1,189.699999999997,0,438
"77",1929-12-16,4468,4737.5,4300.03,4870.32,4300.03,8.5300000000002,8.5300000000002,847.199999999997,269.5,0,446
"78",1929-12-17,4755,5496.6,5065.47,4961.92,5065.47,7.86999999999989,7.86999999999989,644.800000000003,741.599999999999,0,439
"79",1929-12-18,6536,7154.1,6722.97,6648.32,6722.97,7.86999999999989,7.86999999999989,550.199999999997,618.099999999999,0,439
"80",1929-12-19,7073,7533.7,7084.23,7213.32,7084.23,8.5300000000002,8.5300000000002,597.199999999997,460.699999999997,0,458
"81",1929-12-20,6580,6993.1,6565.66,6744.82,6565.66,6.55999999999995,6.55999999999995,597.699999999997,413.099999999999,0,434
"82",1929-12-21,5658,6042.4,5630.99,5529.62,5630.99,4.59000000000015,4.59000000000015,286.5,384.400000000001,0,416
"83",1929-12-22,4905,5634.4,5209.99,4717.52,5209.99,4.59000000000015,4.59000000000015,240.400000000001,729.400000000001,0,429
"84",1929-12-23,4634,6052.5,5614.42,4432.52,5614.42,4.92000000000007,4.92000000000007,240.400000000001,1418.5,0,443
"85",1929-12-24,4595,5790.1,5357.02,4398.52,5357.02,4.92000000000007,4.92000000000007,240.400000000001,1195.1,0,438
"86",1929-12-25,4717,5564.2,5127.12,4516.52,5127.12,4.92000000000007,4.92000000000007,240.400000000001,847.199999999997,0,442
"87",1929-12-26,4544,5188.8,4756.72,4348.52,4756.72,4.92000000000007,4.92000000000007,240.400000000001,644.800000000003,0,437
"88",1929-12-27,4554,5104.2,4669.09,4363.02,4669.09,6.88999999999987,6.88999999999987,249.900000000001,550.199999999997,0,442
"89",1929-12-28,4650,5247.2,4806.38,4724.82,4806.38,9.17999999999984,9.17999999999984,523.699999999997,597.199999999997,0,450
"90",1929-12-29,6031,6628.7,6186.19,6315.52,6186.19,10.4899999999998,10.4899999999998,736.400000000001,597.699999999997,0,453
"91",1929-12-30,6285,6571.5,6136.65,6405.72,6136.65,11.1500000000001,11.1500000000001,565.599999999999,286.5,0,446
"92",1929-12-31,7331,7571.4,7133.55,7386.82,7133.55,11.1500000000001,11.1500000000001,503.699999999997,240.400000000001,0,449
"93",1930-01-01,12027,12267.4,11823.91,12062.72,11823.91,9.51000000000022,9.51000000000022,487.599999999999,240.400000000001,0,453
"94",1930-01-02,13230,13470.4,13037.55,13399.22,13037.55,11.1500000000001,11.1500000000001,612.099999999999,240.400000000001,0,444
"95",1930-01-03,11809,12049.4,11625.55,12112.92,11625.55,11.1500000000001,11.1500000000001,737.800000000003,240.400000000001,0,435
"96",1930-01-04,10063,10303.4,9885.25,10304.32,9885.25,8.84999999999991,8.84999999999991,667.199999999997,240.400000000001,0,427
"97",1930-01-05,8604,8853.9,8426.1,8652.22,8426.1,8.19999999999982,8.19999999999982,483.099999999999,249.900000000001,0,436
"98",1930-01-06,7710,8233.7,7831.23,7748.82,7831.23,8.5300000000002,8.5300000000002,448.699999999997,523.699999999997,0,411
"99",1930-01-07,7119,7855.4,7450.6,7130.82,7450.6,8.19999999999982,8.19999999999982,423.699999999997,736.400000000001,0,413
"100",1930-01-08,6726,7291.6,6871.8,6691.02,6871.8,8.19999999999982,8.19999999999982,391.900000000001,565.599999999999,0,428
"101",1930-01-09,6110,6613.7,6191.57,6078.62,6191.57,7.86999999999989,7.86999999999989,397.5,503.699999999997,0,430
"102",1930-01-10,5661,6148.6,5723.14,5612.42,5723.14,7.53999999999996,7.53999999999996,383.300000000003,487.599999999999,0,433
"103",1930-01-11,5218,5830.1,5410.66,5124.12,5410.66,6.55999999999995,6.55999999999995,331,612.099999999999,0,426
"104",1930-01-12,5093,5830.8,5400.01,4970.82,5400.01,7.21000000000004,7.21000000000004,314.699999999997,737.800000000003,0,438
"105",1930-01-13,4831,5498.2,5072.74,4739.72,5072.74,7.53999999999996,7.53999999999996,340.599999999999,667.199999999997,0,433
"106",1930-01-14,5098,5581.1,5149.58,4966.52,5149.58,11.48,11.48,310.400000000001,483.099999999999,0,443
"107",1930-01-15,6236,6684.7,6252.54,6089.22,6252.54,9.84000000000015,9.84000000000015,294.099999999999,448.699999999997,0,442
"108",1930-01-16,5109,5532.7,5096.23,4935.72,5096.23,8.5300000000002,8.5300000000002,270.599999999999,423.699999999997,0,445
"109",1930-01-17,5227,5618.9,5190.1,5019.02,5190.1,8.19999999999982,8.19999999999982,227.900000000001,391.900000000001,0,437
"110",1930-01-18,5096,5493.5,5062.42,4859.32,5062.42,4.92000000000007,4.92000000000007,198.199999999997,397.5,0,436
"111",1930-01-19,4420,4803.3,4365.22,4111.62,4365.22,4.92000000000007,4.92000000000007,133.5,383.300000000003,0,443
"112",1930-01-20,4106,4437,4015.92,3794.12,4015.92,4.92000000000007,4.92000000000007,113,331,0,426
"113",1930-01-21,3805,4119.7,3687.62,3482.12,3687.62,4.92000000000007,4.92000000000007,113,314.699999999997,0,437
"114",1930-01-22,3292,3632.6,3226.52,2995.12,3226.52,4.92000000000007,4.92000000000007,113,340.599999999999,0,411
"115",1930-01-23,2965,3275.4,2874.32,2673.12,2874.32,4.92000000000007,4.92000000000007,113,310.400000000001,0,406
"116",1930-01-24,3202,3496.1,3085.02,2900.12,3085.02,4.92000000000007,4.92000000000007,113,294.099999999999,0,416
"117",1930-01-25,3397,3667.6,3257.52,3096.12,3257.52,4.92000000000007,4.92000000000007,113,270.599999999999,0,415
"118",1930-01-26,3102,3329.9,2925.82,2807.12,2925.82,4.92000000000007,4.92000000000007,113,227.900000000001,0,409
"119",1930-01-27,3197,3395.2,2999.12,2910.12,2999.12,4.92000000000007,4.92000000000007,113,198.199999999997,0,401
"120",1930-01-28,3245,3378.5,2958.42,2934.12,2958.42,4.92000000000007,4.92000000000007,113,133.5,0,425
"121",1930-01-29,3516,3629,3210.92,3207.12,3210.92,4.92000000000007,4.92000000000007,113,113,0,423
"122",1930-01-30,3143,3256,2833.92,2830.12,2833.92,4.92000000000007,4.92000000000007,113,113,0,427
"123",1930-01-31,3199,3312,2890.92,2887.12,2890.92,4.92000000000007,4.92000000000007,113,113,0,426
"124",1930-02-01,3289,3402,3001.9,2997.12,3001.9,5.90000000000009,5.90000000000009,113,113,0,406
"125",1930-02-02,3055,3168,2748.21,2742.12,2748.21,7.21000000000004,7.21000000000004,113,113,0,427
"126",1930-02-03,3047,3160,2735.15,2725.12,2735.15,11.1500000000001,11.1500000000001,113,113,0,436
"127",1930-02-04,4073,4186,3773.35,3755.12,3773.35,19.3499999999999,19.3499999999999,113,113,0,432
"128",1930-02-05,8378,8491,8098.1,8625.22,8098.1,34.0999999999999,34.0999999999999,673.099999999999,113,0,427
"129",1930-02-06,9087,9200,8807.66,9177.52,8807.66,20.6599999999999,20.6599999999999,502.400000000001,113,0,413
"130",1930-02-07,9218,9331,8919.41,9177.42,8919.41,15.4099999999999,15.4099999999999,385.300000000003,113,0,427
"131",1930-02-08,15702,15815,15411.43,15638.32,15411.43,14.4299999999998,14.4299999999998,353.199999999997,113,0,418
"132",1930-02-09,15402,15515,15099.79,15253.32,15099.79,12.79,12.79,278.199999999997,113,0,428
"133",1930-02-10,12278,12391,11979.44,12200.42,11979.44,13.4400000000001,13.4400000000001,346.300000000003,113,0,425
"134",1930-02-11,10276,10389,9975.12,10159.32,9975.12,13.1199999999999,13.1199999999999,309.199999999997,113,0,427
"135",1930-02-12,8785,8898,8476.13,8667.62,8476.13,12.1300000000001,12.1300000000001,315.5,113,0,434
"136",1930-02-13,8190,8303,7906.51,8231.12,7906.51,29.5100000000002,29.5100000000002,466,113,0,426
"137",1930-02-14,9031,9704.1,9310.35,9206.12,9310.35,25.25,25.25,593,673.099999999999,0,419
"138",1930-02-15,7371,7873.4,7456.48,7399.22,7456.48,15.0799999999999,15.0799999999999,459.099999999999,502.400000000001,0,432
"139",1930-02-16,6826,7211.3,6807.1,6657.42,6807.1,11.8000000000002,11.8000000000002,246.300000000003,385.300000000003,0,416
"140",1930-02-17,6781,7134.2,6740.68,6623.42,6740.68,11.48,11.48,246.300000000003,353.199999999997,0,405
"141",1930-02-18,6747,7025.2,6627.35,6585.42,6627.35,11.1500000000001,11.1500000000001,246.300000000003,278.199999999997,0,409
"142",1930-02-19,6516,6862.3,6452.76,6460.82,6452.76,12.46,12.46,365.699999999997,346.300000000003,0,422
"143",1930-02-20,5911,6220.2,5805.35,5898.92,5805.35,11.1500000000001,11.1500000000001,412.800000000003,309.199999999997,0,426
"144",1930-02-21,5852,6167.5,5761.65,5895.72,5761.65,11.1500000000001,11.1500000000001,459.599999999999,315.5,0,417
"145",1930-02-22,5389,5855,5450.16,5396.62,5450.16,10.1599999999999,10.1599999999999,421.5,466,0,415
"146",1930-02-23,5230,5823,5412.49,5213.42,5412.49,10.4899999999998,10.4899999999998,403.300000000003,593,0,421
"147",1930-02-24,5183,5642.1,5239.26,5202.12,5239.26,10.1599999999999,10.1599999999999,431,459.099999999999,0,413
"148",1930-02-25,5323,5569.3,5168.46,5727.02,5168.46,10.1599999999999,10.1599999999999,813.900000000001,246.300000000003,0,411
"149",1930-02-26,5323,5569.3,5158.79,5656.52,5158.79,10.4899999999998,10.4899999999998,753.400000000001,246.300000000003,0,421
"150",1930-02-27,6007,6253.3,5869.14,6379.32,5869.14,9.84000000000015,9.84000000000015,765.199999999997,246.300000000003,0,394
"151",1930-02-28,5816,6181.7,5804.55,6055.12,5804.55,8.84999999999991,8.84999999999991,624,365.699999999997,0,386
"152",1930-03-01,5932,6344.8,5963.33,6085.42,5963.33,8.5300000000002,8.5300000000002,542.300000000003,412.800000000003,0,390
"153",1930-03-02,5687,6146.6,5748.8,5783.02,5748.8,8.19999999999982,8.19999999999982,500.900000000001,459.599999999999,0,406
"154",1930-03-03,5271,5692.5,5301.37,5240.22,5301.37,7.86999999999989,7.86999999999989,367.099999999999,421.5,0,399
"155",1930-03-04,4957,5360.3,4974.51,4929.22,4974.51,7.21000000000004,7.21000000000004,364.099999999999,403.300000000003,0,393
"156",1930-03-05,4498,4929,4547.56,4451.02,4547.56,6.55999999999995,6.55999999999995,339.900000000001,431,0,388
"157",1930-03-06,4065,4878.9,4488.44,4079.92,4488.44,7.53999999999996,7.53999999999996,411.800000000003,813.900000000001,0,398
"158",1930-03-07,4263,5016.4,4641.91,4400.82,4641.91,9.51000000000022,9.51000000000022,520.699999999997,753.400000000001,0,384
"159",1930-03-08,17567,18332.2,18006.2,17961.42,18006.2,40,40,759.300000000003,765.199999999997,0,366
"160",1930-03-09,21808,22432,22085.03,22177.52,22085.03,18.0300000000002,18.0300000000002,733.400000000001,624,0,365
"161",1930-03-10,18363,18905.3,18544.05,18716.32,18544.05,14.75,14.75,728.199999999997,542.300000000003,0,376
"162",1930-03-11,15221,15721.9,15358.64,15702.42,15358.64,15.7399999999998,15.7399999999998,859.300000000003,500.900000000001,0,379
"163",1930-03-12,13405,13772.1,13415.18,13875.12,13415.18,15.0799999999999,15.0799999999999,841,367.099999999999,0,372
"164",1930-03-13,11779,12143.1,11769.89,12111.22,11769.89,12.79,12.79,717.099999999999,364.099999999999,0,386
"165",1930-03-14,10473,10812.9,10427.38,10969.92,10427.38,11.48,11.48,892.800000000003,339.900000000001,0,397
"166",1930-03-15,9388,9799.8,9442.95,9743.42,9442.95,11.1500000000001,11.1500000000001,722.300000000003,411.800000000003,0,368
"167",1930-03-16,8344,8864.7,8491.52,8567.52,8491.52,10.8200000000002,10.8200000000002,606.400000000001,520.699999999997,0,384
"168",1930-03-17,7526,8285.3,7906.45,7704.72,7906.45,11.1500000000001,11.1500000000001,567.599999999999,759.300000000003,0,390
"169",1930-03-18,6940,7673.4,7288.89,7114.02,7288.89,10.4899999999998,10.4899999999998,567.900000000001,733.400000000001,0,395
"170",1930-03-19,7166,7894.2,7519,8281.72,7519,11.8000000000002,11.8000000000002,1501.6,728.199999999997,0,387
"171",1930-03-20,6805,7664.3,7288.79,7320.02,7288.79,10.4899999999998,10.4899999999998,899.900000000001,859.300000000003,0,386
"172",1930-03-21,7133,7974,7584.84,7382.52,7584.84,9.84000000000015,9.84000000000015,647.400000000001,841,0,399
"173",1930-03-22,6929,7646.1,7269.28,7061.22,7269.28,9.17999999999984,9.17999999999984,517.099999999999,717.099999999999,0,386
"174",1930-03-23,6000,6892.8,6526.31,6056.62,6526.31,9.51000000000022,9.51000000000022,431.5,892.800000000003,0,376
"175",1930-03-24,5519,6241.3,5858.48,5527.12,5858.48,9.17999999999984,9.17999999999984,399,722.300000000003,0,392
"176",1930-03-25,5092,5698.4,5325.89,5081.42,5325.89,10.4899999999998,10.4899999999998,371.300000000003,606.400000000001,0,383
"177",1930-03-26,5355,5922.6,5554.75,5343.72,5554.75,11.1500000000001,11.1500000000001,366.599999999999,567.599999999999,0,379
"178",1930-03-27,5185,5752.9,5375.08,5119.42,5375.08,9.17999999999984,9.17999999999984,320.300000000003,567.900000000001,0,387
"179",1930-03-28,4947,6448.6,6073.45,4844.02,6073.45,8.84999999999991,8.84999999999991,279.900000000001,1501.6,0,384
"180",1930-03-29,4391,5290.9,4922.75,4314.42,4922.75,8.84999999999991,8.84999999999991,299.300000000003,899.900000000001,0,377
"181",1930-03-30,4396,5043.4,4663.25,4308.12,4663.25,8.84999999999991,8.84999999999991,300,647.400000000001,0,389
"182",1930-03-31,4119,4636.1,4249.63,3993.72,4249.63,8.5300000000002,8.5300000000002,268.599999999999,517.099999999999,0,395
"183",1930-04-01,3795,4226.5,3793.7,3600.82,3793.7,8.19999999999982,8.19999999999982,245.699999999997,431.5,0,441
"184",1930-04-02,3980,4379,3953.87,3953.72,3953.87,7.86999999999989,7.86999999999989,405.599999999999,399,0,433
"185",1930-04-03,3976,4347.3,3939.5,4021.02,3939.5,8.19999999999982,8.19999999999982,459.900000000001,371.300000000003,0,416
"186",1930-04-04,3860,4226.6,3810.13,3927.32,3810.13,8.5300000000002,8.5300000000002,491.199999999997,366.599999999999,0,425
"187",1930-04-05,3780,4100.3,3690.17,3753.42,3690.17,7.86999999999989,7.86999999999989,390.300000000003,320.300000000003,0,418
"188",1930-04-06,4494,4773.9,4416.76,4470.12,4416.76,48.8600000000001,48.8600000000001,381,279.900000000001,0,406
"189",1930-04-07,11421,11720.3,11349.02,11765.52,11349.02,36.7199999999998,36.7199999999998,751.400000000001,299.300000000003,0,408
"190",1930-04-08,10855,11155,10764.64,11375.92,10764.64,21.6399999999999,21.6399999999999,931.800000000003,300,0,412
"191",1930-04-09,9596,9864.6,9470.95,10085.82,9470.95,19.3499999999999,19.3499999999999,901.699999999997,268.599999999999,0,413
"192",1930-04-10,10080,10325.7,9921.08,10438.42,9921.08,17.3800000000001,17.3800000000001,779.300000000003,245.699999999997,0,422
"193",1930-04-11,10018,10423.6,9996.68,10230.82,9996.68,15.0799999999999,15.0799999999999,653.699999999997,405.599999999999,0,442
"194",1930-04-12,9938,10397.9,9970.33,10033.22,9970.33,14.4299999999998,14.4299999999998,536.099999999999,459.900000000001,0,442
"195",1930-04-13,6713,7204.2,6750.97,6701.62,6750.97,13.77,13.77,454.5,491.199999999997,0,467
"196",1930-04-14,6416,6806.3,6354.07,6349.72,6354.07,13.77,13.77,398.599999999999,390.300000000003,0,466
"197",1930-04-15,5063,5444,4999.44,4956.72,4999.44,13.4400000000001,13.4400000000001,350.599999999999,381,0,458
"198",1930-04-16,4883,5634.4,5192.48,4738.72,5192.48,15.0799999999999,15.0799999999999,311.599999999999,751.400000000001,0,457
"199",1930-04-17,4708,5639.8,5222.54,4644.02,5222.54,15.7399999999998,15.7399999999998,367.900000000001,931.800000000003,0,433
"200",1930-04-18,4698,5599.7,5172.44,4610.82,5172.44,15.7399999999998,15.7399999999998,354.699999999997,901.699999999997,0,443
"201",1930-04-19,4790,5569.3,5147.73,4744.62,5147.73,14.4299999999998,14.4299999999998,389.5,779.300000000003,0,436
"202",1930-04-20,4590,5243.7,4803.45,4476.22,4803.45,14.75,14.75,340.099999999999,653.699999999997,0,455
"203",1930-04-21,4239,4775.1,4335.2,4121.62,4335.2,14.0999999999999,14.0999999999999,335.5,536.099999999999,0,454
"204",1930-04-22,4293,4747.5,4313.27,4381.82,4313.27,13.77,13.77,535.699999999997,454.5,0,448
"205",1930-04-23,4387,4785.6,4338.04,4387.52,4338.04,13.4400000000001,13.4400000000001,460.400000000001,398.599999999999,0,461
"206",1930-04-24,4584,4934.6,4495.73,4528.62,4495.73,12.1300000000001,12.1300000000001,394.5,350.599999999999,0,451
"207",1930-04-25,5061,5372.6,4915.4,4948.32,4915.4,11.8000000000002,11.8000000000002,355.199999999997,311.599999999999,0,469
"208",1930-04-26,4756,5123.9,4669.05,4602.12,4669.05,11.1500000000001,11.1500000000001,311,367.900000000001,0,466
"209",1930-04-27,4420,4774.7,4308.85,4220.32,4308.85,11.1500000000001,11.1500000000001,276.199999999997,354.699999999997,0,477
"210",1930-04-28,4281,4670.5,4188.65,4037.72,4188.65,11.1500000000001,11.1500000000001,248.599999999999,389.5,0,493
"211",1930-04-29,3874,4214.1,3748.25,3628.22,3748.25,11.1500000000001,11.1500000000001,230.099999999999,340.099999999999,0,477
"212",1930-04-30,3560,3895.5,3419.65,3285.02,3419.65,11.1500000000001,11.1500000000001,210.900000000001,335.5,0,487
"213",1930-05-01,3526,4061.7,3535.52,3315.32,3535.52,10.8200000000002,10.8200000000002,325.199999999997,535.699999999997,0,537
"214",1930-05-02,3352,3812.4,3303.89,3142.52,3303.89,10.4899999999998,10.4899999999998,308.400000000001,460.400000000001,0,519
"215",1930-05-03,3180,3574.5,3112.99,2963.22,3112.99,10.4899999999998,10.4899999999998,254.099999999999,394.5,0,472
"216",1930-05-04,3598,3953.2,3482.36,3337.42,3482.36,10.1599999999999,10.1599999999999,219.300000000003,355.199999999997,0,481
"217",1930-05-05,3256,3567,3059.51,2939.62,3059.51,9.51000000000022,9.51000000000022,199.5,311,0,517
"218",1930-05-06,3305,3581.2,3072.38,2987.62,3072.38,9.17999999999984,9.17999999999984,199.5,276.199999999997,0,518
